gbifid	datasetkey	occurrenceid	kingdom	phylum	class	order	family	genus	species	infraspecificepithet	taxonrank	scientificname	countrycode	locality	publishingorgkey	decimallatitude	decimallongitude	coordinateuncertaintyinmeters	coordinateprecision	elevation	elevationaccuracy	depth	depthaccuracy	eventdate	day	month	year	taxonkey	specieskey	basisofrecord	institutioncode	collectioncode	catalognumber	recordnumber	identifiedby	license	rightsholder	recordedby	typestatus	establishmentmeans	lastinterpreted	mediatype	issue
96106478	82e7db90-f762-11e1-a439-00145eb45e9a		Animalia	Chordata	Mammalia	Cetacea	Physeteridae	Physeter	Physeter macrocephalus		SPECIES	Physeter macrocephalus Linnaeus, 1758	AU		3693ff90-4c16-11d8-b290-b8a03c50a862	-36.25	151.333333	500.0				0.0	0.0	1980-03-28T01:00Z	28	3	1980	8123917	8123917	HUMAN_OBSERVATION	AADC	NSSD	NSSD-3691			CC_BY_4_0					2017-03-24T11:28Z		GEODETIC_DATUM_ASSUMED_WGS84;COORDINATE_ROUNDED
96106477	82e7db90-f762-11e1-a439-00145eb45e9a		Animalia	Chordata	Mammalia	Cetacea	Physeteridae	Physeter	Physeter macrocephalus		SPECIES	Physeter macrocephalus Linnaeus, 1758	AU		3693ff90-4c16-11d8-b290-b8a03c50a862	-35.733333	150.766667	500.0				0.0	0.0	1980-03-23T01:00Z	23	3	1980	8123917	8123917	HUMAN_OBSERVATION	AADC	NSSD	NSSD-3689			CC_BY_4_0					2017-03-25T10:01Z		GEODETIC_DATUM_ASSUMED_WGS84;COORDINATE_ROUNDED
96106476	82e7db90-f762-11e1-a439-00145eb45e9a		Animalia	Chordata	Mammalia	Cetacea	Physeteridae	Physeter	Physeter macrocephalus		SPECIES	Physeter macrocephalus Linnaeus, 1758	AU	East of ulladulla	3693ff90-4c16-11d8-b290-b8a03c50a862	-35.383333	151.216667	500.0				0.0	0.0	1980-03-23T01:00Z	23	3	1980	8123917	8123917	HUMAN_OBSERVATION	AADC	NSSD	NSSD-3688			CC_BY_4_0					2017-03-24T11:28Z		GEODETIC_DATUM_ASSUMED_WGS84;COORDINATE_ROUNDED
96106475	82e7db90-f762-11e1-a439-00145eb45e9a		Animalia	Chordata	Mammalia	Cetacea	Physeteridae	Physeter	Physeter macrocephalus		SPECIES	Physeter macrocephalus Linnaeus, 1758	AU		3693ff90-4c16-11d8-b290-b8a03c50a862	-34.933333	151.266667	500.0				0.0	0.0	1980-03-23T01:00Z	23	3	1980	8123917	8123917	HUMAN_OBSERVATION	AADC	NSSD	NSSD-3687			CC_BY_4_0					2017-03-25T10:01Z		GEODETIC_DATUM_ASSUMED_WGS84;COORDINATE_ROUNDED
96106474	82e7db90-f762-11e1-a439-00145eb45e9a		Animalia	Chordata	Mammalia	Cetacea	Physeteridae	Physeter	Physeter macrocephalus		SPECIES	Physeter macrocephalus Linnaeus, 1758	AU		3693ff90-4c16-11d8-b290-b8a03c50a862	-35.0	151.483333	500.0				0.0	0.0	1980-03-12T01:00Z	12	3	1980	8123917	8123917	HUMAN_OBSERVATION	AADC	NSSD	NSSD-3682			CC_BY_4_0					2017-03-24T11:28Z		GEODETIC_DATUM_ASSUMED_WGS84;COORDINATE_ROUNDED
96106473	82e7db90-f762-11e1-a439-00145eb45e9a		Animalia	Chordata	Mammalia	Cetacea	Physeteridae	Physeter	Physeter macrocephalus		SPECIES	Physeter macrocephalus Linnaeus, 1758	AU		3693ff90-4c16-11d8-b290-b8a03c50a862	-35.5	134.816667	500.0				0.0	0.0	1980-03-05T01:00Z	5	3	1980	8123917	8123917	HUMAN_OBSERVATION	AADC	NSSD	NSSD-3680			CC_BY_4_0					2017-03-25T10:01Z		GEODETIC_DATUM_ASSUMED_WGS84;COORDINATE_ROUNDED
96106472	82e7db90-f762-11e1-a439-00145eb45e9a		Animalia	Chordata	Mammalia	Cetacea	Physeteridae	Physeter	Physeter macrocephalus		SPECIES	Physeter macrocephalus Linnaeus, 1758	AU		3693ff90-4c16-11d8-b290-b8a03c50a862	-35.516667	134.85	500.0				0.0	0.0	1980-03-05T01:00Z	5	3	1980	8123917	8123917	HUMAN_OBSERVATION	AADC	NSSD	NSSD-3679			CC_BY_4_0					2017-03-24T11:28Z		GEODETIC_DATUM_ASSUMED_WGS84;COORDINATE_ROUNDED
96106471	82e7db90-f762-11e1-a439-00145eb45e9a		Animalia	Chordata	Mammalia	Cetacea	Physeteridae	Physeter	Physeter macrocephalus		SPECIES	Physeter macrocephalus Linnaeus, 1758	AU		3693ff90-4c16-11d8-b290-b8a03c50a862	-35.666667	135.016667	500.0				0.0	0.0	1980-03-05T01:00Z	5	3	1980	8123917	8123917	HUMAN_OBSERVATION	AADC	NSSD	NSSD-3677			CC_BY_4_0					2017-03-25T10:01Z		GEODETIC_DATUM_ASSUMED_WGS84;COORDINATE_ROUNDED
96106470	82e7db90-f762-11e1-a439-00145eb45e9a		Animalia	Chordata	Mammalia	Cetacea	Physeteridae	Physeter	Physeter macrocephalus		SPECIES	Physeter macrocephalus Linnaeus, 1758	AU	East of ulladulla	3693ff90-4c16-11d8-b290-b8a03c50a862	-35.55	134.983333	500.0				0.0	0.0	1980-03-05T01:00Z	5	3	1980	8123917	8123917	HUMAN_OBSERVATION	AADC	NSSD	NSSD-3676			CC_BY_4_0					2017-03-24T11:28Z		GEODETIC_DATUM_ASSUMED_WGS84;COORDINATE_ROUNDED
96106469	82e7db90-f762-11e1-a439-00145eb45e9a		Animalia	Chordata	Mammalia	Cetacea	Physeteridae	Physeter	Physeter macrocephalus		SPECIES	Physeter macrocephalus Linnaeus, 1758	AU	East of ulladulla	3693ff90-4c16-11d8-b290-b8a03c50a862	-35.383333	134.533333	500.0				0.0	0.0	1980-03-04T01:00Z	4	3	1980	8123917	8123917	HUMAN_OBSERVATION	AADC	NSSD	NSSD-3674			CC_BY_4_0					2017-03-25T10:01Z		GEODETIC_DATUM_ASSUMED_WGS84;COORDINATE_ROUNDED
96106468	82e7db90-f762-11e1-a439-00145eb45e9a		Animalia	Chordata	Mammalia	Cetacea	Physeteridae	Physeter	Physeter macrocephalus		SPECIES	Physeter macrocephalus Linnaeus, 1758	AU		3693ff90-4c16-11d8-b290-b8a03c50a862	-36.266667	135.533333	500.0				0.0	0.0	1980-02-27T01:00Z	27	2	1980	8123917	8123917	HUMAN_OBSERVATION	AADC	NSSD	NSSD-3672			CC_BY_4_0					2017-03-24T11:28Z		GEODETIC_DATUM_ASSUMED_WGS84;COORDINATE_ROUNDED
96106467	82e7db90-f762-11e1-a439-00145eb45e9a		Animalia	Chordata	Mammalia	Cetacea	Physeteridae	Physeter	Physeter macrocephalus		SPECIES	Physeter macrocephalus Linnaeus, 1758	AU		3693ff90-4c16-11d8-b290-b8a03c50a862	-35.966667	135.433333	500.0				0.0	0.0	1980-02-22T01:00Z	22	2	1980	8123917	8123917	HUMAN_OBSERVATION	AADC	NSSD	NSSD-3663			CC_BY_4_0					2017-03-25T10:01Z		GEODETIC_DATUM_ASSUMED_WGS84;COORDINATE_ROUNDED
96106466	82e7db90-f762-11e1-a439-00145eb45e9a		Animalia	Chordata	Mammalia	Cetacea	Physeteridae	Physeter	Physeter macrocephalus		SPECIES	Physeter macrocephalus Linnaeus, 1758	AU		3693ff90-4c16-11d8-b290-b8a03c50a862	-38.566667	149.716667	500.0				0.0	0.0	1980-01-25T01:00Z	25	1	1980	8123917	8123917	HUMAN_OBSERVATION	AADC	NSSD	NSSD-3656			CC_BY_4_0					2017-03-24T11:28Z		GEODETIC_DATUM_ASSUMED_WGS84;COORDINATE_ROUNDED
96106465	82e7db90-f762-11e1-a439-00145eb45e9a		Animalia	Chordata	Mammalia	Cetacea	Physeteridae	Physeter	Physeter macrocephalus		SPECIES	Physeter macrocephalus Linnaeus, 1758	AU		3693ff90-4c16-11d8-b290-b8a03c50a862	-36.966667	151.783333	500.0				0.0	0.0	1982-12-12T01:00Z	12	12	1982	8123917	8123917	HUMAN_OBSERVATION	AADC	NSSD	NSSD-3652			CC_BY_4_0					2017-03-25T10:01Z		GEODETIC_DATUM_ASSUMED_WGS84;COORDINATE_ROUNDED
96106464	82e7db90-f762-11e1-a439-00145eb45e9a		Animalia	Chordata	Mammalia	Cetacea	Delphinidae	Tursiops	Tursiops truncatus		SPECIES	Tursiops truncatus (Montagu, 1821)	AU		3693ff90-4c16-11d8-b290-b8a03c50a862	-37.916667	150.433333	500.0				0.0	0.0	1982-12-12T01:00Z	12	12	1982	8882459	8882459	HUMAN_OBSERVATION	AADC	NSSD	NSSD-3651			CC_BY_4_0					2017-03-24T11:28Z		GEODETIC_DATUM_ASSUMED_WGS84;COORDINATE_ROUNDED
96106463	82e7db90-f762-11e1-a439-00145eb45e9a		Animalia	Chordata	Mammalia	Cetacea	Physeteridae	Physeter	Physeter macrocephalus		SPECIES	Physeter macrocephalus Linnaeus, 1758	AU		3693ff90-4c16-11d8-b290-b8a03c50a862	-38.4	150.116667	500.0				0.0	0.0	1982-12-12T01:00Z	12	12	1982	8123917	8123917	HUMAN_OBSERVATION	AADC	NSSD	NSSD-3650			CC_BY_4_0					2017-03-25T10:01Z		GEODETIC_DATUM_ASSUMED_WGS84;COORDINATE_ROUNDED
96106462	82e7db90-f762-11e1-a439-00145eb45e9a		Animalia	Chordata	Mammalia	Cetacea	Physeteridae	Physeter	Physeter macrocephalus		SPECIES	Physeter macrocephalus Linnaeus, 1758	AU		3693ff90-4c16-11d8-b290-b8a03c50a862	-36.8	150.866667	500.0				0.0	0.0	1982-12-09T01:00Z	9	12	1982	8123917	8123917	HUMAN_OBSERVATION	AADC	NSSD	NSSD-3649			CC_BY_4_0					2017-03-24T11:28Z		GEODETIC_DATUM_ASSUMED_WGS84;COORDINATE_ROUNDED
96106461	82e7db90-f762-11e1-a439-00145eb45e9a		Animalia	Chordata	Mammalia	Cetacea	Physeteridae	Physeter	Physeter macrocephalus		SPECIES	Physeter macrocephalus Linnaeus, 1758	AU		3693ff90-4c16-11d8-b290-b8a03c50a862	-36.666667	151.0	500.0				0.0	0.0	1982-12-09T01:00Z	9	12	1982	8123917	8123917	HUMAN_OBSERVATION	AADC	NSSD	NSSD-3648			CC_BY_4_0					2017-03-25T10:01Z		GEODETIC_DATUM_ASSUMED_WGS84;COORDINATE_ROUNDED
96106460	82e7db90-f762-11e1-a439-00145eb45e9a		Animalia	Chordata	Mammalia	Cetacea	Physeteridae	Physeter	Physeter macrocephalus		SPECIES	Physeter macrocephalus Linnaeus, 1758	AU		3693ff90-4c16-11d8-b290-b8a03c50a862	-36.466667	151.366667	500.0				0.0	0.0	1982-12-09T01:00Z	9	12	1982	8123917	8123917	HUMAN_OBSERVATION	AADC	NSSD	NSSD-3647			CC_BY_4_0					2017-03-24T11:28Z		GEODETIC_DATUM_ASSUMED_WGS84;COORDINATE_ROUNDED
96106459	82e7db90-f762-11e1-a439-00145eb45e9a		Animalia	Chordata	Mammalia	Cetacea	Physeteridae	Physeter	Physeter macrocephalus		SPECIES	Physeter macrocephalus Linnaeus, 1758	AU		3693ff90-4c16-11d8-b290-b8a03c50a862	-36.35	150.516667	500.0				0.0	0.0	1982-12-08T01:00Z	8	12	1982	8123917	8123917	HUMAN_OBSERVATION	AADC	NSSD	NSSD-3646			CC_BY_4_0					2017-03-25T10:01Z		GEODETIC_DATUM_ASSUMED_WGS84;COORDINATE_ROUNDED
96106458	82e7db90-f762-11e1-a439-00145eb45e9a		Animalia	Chordata	Mammalia	Cetacea	Physeteridae	Physeter	Physeter macrocephalus		SPECIES	Physeter macrocephalus Linnaeus, 1758	AU		3693ff90-4c16-11d8-b290-b8a03c50a862	-36.9	150.733333	500.0				0.0	0.0	1982-12-08T01:00Z	8	12	1982	8123917	8123917	HUMAN_OBSERVATION	AADC	NSSD	NSSD-3645			CC_BY_4_0					2017-03-24T11:28Z		GEODETIC_DATUM_ASSUMED_WGS84;COORDINATE_ROUNDED
96106457	82e7db90-f762-11e1-a439-00145eb45e9a		Animalia	Chordata	Mammalia	Cetacea	Physeteridae	Physeter	Physeter macrocephalus		SPECIES	Physeter macrocephalus Linnaeus, 1758	AU		3693ff90-4c16-11d8-b290-b8a03c50a862	-37.166667	150.45	500.0				0.0	0.0	1982-12-07T01:00Z	7	12	1982	8123917	8123917	HUMAN_OBSERVATION	AADC	NSSD	NSSD-3644			CC_BY_4_0					2017-03-25T10:01Z		GEODETIC_DATUM_ASSUMED_WGS84;COORDINATE_ROUNDED
96106456	82e7db90-f762-11e1-a439-00145eb45e9a		Animalia	Chordata	Mammalia	Cetacea	Physeteridae	Physeter	Physeter macrocephalus		SPECIES	Physeter macrocephalus Linnaeus, 1758	AU		3693ff90-4c16-11d8-b290-b8a03c50a862	-37.1	150.733333	500.0				0.0	0.0	1982-12-06T01:00Z	6	12	1982	8123917	8123917	HUMAN_OBSERVATION	AADC	NSSD	NSSD-3643			CC_BY_4_0					2017-03-24T11:28Z		GEODETIC_DATUM_ASSUMED_WGS84;COORDINATE_ROUNDED
96106455	82e7db90-f762-11e1-a439-00145eb45e9a		Animalia	Chordata	Mammalia	Cetacea	Physeteridae	Physeter	Physeter macrocephalus		SPECIES	Physeter macrocephalus Linnaeus, 1758	AU		3693ff90-4c16-11d8-b290-b8a03c50a862	-37.233333	151.533333	500.0				0.0	0.0	1982-12-06T01:00Z	6	12	1982	8123917	8123917	HUMAN_OBSERVATION	AADC	NSSD	NSSD-3642			CC_BY_4_0					2017-03-25T10:01Z		GEODETIC_DATUM_ASSUMED_WGS84;COORDINATE_ROUNDED
96106454	82e7db90-f762-11e1-a439-00145eb45e9a		Animalia	Chordata	Mammalia	Cetacea	Physeteridae	Physeter	Physeter macrocephalus		SPECIES	Physeter macrocephalus Linnaeus, 1758	AU		3693ff90-4c16-11d8-b290-b8a03c50a862	-37.05	151.2	500.0				0.0	0.0	1982-12-06T01:00Z	6	12	1982	8123917	8123917	HUMAN_OBSERVATION	AADC	NSSD	NSSD-3641			CC_BY_4_0					2017-03-24T11:28Z		GEODETIC_DATUM_ASSUMED_WGS84
96106453	82e7db90-f762-11e1-a439-00145eb45e9a		Animalia	Chordata	Mammalia	Cetacea	Physeteridae	Physeter	Physeter macrocephalus		SPECIES	Physeter macrocephalus Linnaeus, 1758	AU		3693ff90-4c16-11d8-b290-b8a03c50a862	-37.316667	151.283333	500.0				0.0	0.0	1982-12-06T01:00Z	6	12	1982	8123917	8123917	HUMAN_OBSERVATION	AADC	NSSD	NSSD-3640			CC_BY_4_0					2017-03-25T10:01Z		GEODETIC_DATUM_ASSUMED_WGS84;COORDINATE_ROUNDED
96106452	82e7db90-f762-11e1-a439-00145eb45e9a		Animalia	Chordata	Mammalia	Cetacea	Physeteridae	Physeter	Physeter macrocephalus		SPECIES	Physeter macrocephalus Linnaeus, 1758	AU		3693ff90-4c16-11d8-b290-b8a03c50a862	-37.3	151.766667	500.0				0.0	0.0	1982-12-06T01:00Z	6	12	1982	8123917	8123917	HUMAN_OBSERVATION	AADC	NSSD	NSSD-3639			CC_BY_4_0					2017-03-24T11:28Z		GEODETIC_DATUM_ASSUMED_WGS84;COORDINATE_ROUNDED
96106451	82e7db90-f762-11e1-a439-00145eb45e9a		Animalia	Chordata	Mammalia	Cetacea	Physeteridae	Physeter	Physeter macrocephalus		SPECIES	Physeter macrocephalus Linnaeus, 1758	AU		3693ff90-4c16-11d8-b290-b8a03c50a862	-37.266667	151.783333	500.0				0.0	0.0	1982-12-06T01:00Z	6	12	1982	8123917	8123917	HUMAN_OBSERVATION	AADC	NSSD	NSSD-3638			CC_BY_4_0					2017-03-25T10:01Z		GEODETIC_DATUM_ASSUMED_WGS84;COORDINATE_ROUNDED
96106450	82e7db90-f762-11e1-a439-00145eb45e9a		Animalia	Chordata	Mammalia	Cetacea	Physeteridae	Physeter	Physeter macrocephalus		SPECIES	Physeter macrocephalus Linnaeus, 1758	AU		3693ff90-4c16-11d8-b290-b8a03c50a862	-37.2	151.8	500.0				0.0	0.0	1982-12-05T01:00Z	5	12	1982	8123917	8123917	HUMAN_OBSERVATION	AADC	NSSD	NSSD-3637			CC_BY_4_0					2017-03-24T11:28Z		GEODETIC_DATUM_ASSUMED_WGS84
96106449	82e7db90-f762-11e1-a439-00145eb45e9a		Animalia	Chordata	Mammalia	Cetacea	Physeteridae	Physeter	Physeter macrocephalus		SPECIES	Physeter macrocephalus Linnaeus, 1758	AU		3693ff90-4c16-11d8-b290-b8a03c50a862	-37.216667	151.266667	500.0				0.0	0.0	1982-12-05T01:00Z	5	12	1982	8123917	8123917	HUMAN_OBSERVATION	AADC	NSSD	NSSD-3636			CC_BY_4_0					2017-03-25T10:01Z		GEODETIC_DATUM_ASSUMED_WGS84;COORDINATE_ROUNDED
96106448	82e7db90-f762-11e1-a439-00145eb45e9a		Animalia	Chordata	Mammalia	Cetacea	Physeteridae	Physeter	Physeter macrocephalus		SPECIES	Physeter macrocephalus Linnaeus, 1758	AU		3693ff90-4c16-11d8-b290-b8a03c50a862	-37.0	150.766667	500.0				0.0	0.0	1982-11-30T01:00Z	30	11	1982	8123917	8123917	HUMAN_OBSERVATION	AADC	NSSD	NSSD-3635			CC_BY_4_0					2017-03-24T11:28Z		GEODETIC_DATUM_ASSUMED_WGS84;COORDINATE_ROUNDED
96106447	82e7db90-f762-11e1-a439-00145eb45e9a		Animalia	Chordata	Mammalia	Cetacea	Physeteridae	Physeter	Physeter macrocephalus		SPECIES	Physeter macrocephalus Linnaeus, 1758	AU		3693ff90-4c16-11d8-b290-b8a03c50a862	-36.9	150.516667	500.0				0.0	0.0	1982-11-28T01:00Z	28	11	1982	8123917	8123917	HUMAN_OBSERVATION	AADC	NSSD	NSSD-3634			CC_BY_4_0					2017-03-25T10:01Z		GEODETIC_DATUM_ASSUMED_WGS84;COORDINATE_ROUNDED
96106446	82e7db90-f762-11e1-a439-00145eb45e9a		Animalia	Chordata	Mammalia	Cetacea	Physeteridae	Physeter	Physeter macrocephalus		SPECIES	Physeter macrocephalus Linnaeus, 1758	AU		3693ff90-4c16-11d8-b290-b8a03c50a862	-36.95	150.5	500.0				0.0	0.0	1982-11-28T01:00Z	28	11	1982	8123917	8123917	HUMAN_OBSERVATION	AADC	NSSD	NSSD-3633			CC_BY_4_0					2017-03-24T11:28Z		GEODETIC_DATUM_ASSUMED_WGS84
96106445	82e7db90-f762-11e1-a439-00145eb45e9a		Animalia	Chordata	Mammalia	Cetacea	Physeteridae	Physeter	Physeter macrocephalus		SPECIES	Physeter macrocephalus Linnaeus, 1758	AU		3693ff90-4c16-11d8-b290-b8a03c50a862	-36.883333	150.8	500.0				0.0	0.0	1982-11-28T01:00Z	28	11	1982	8123917	8123917	HUMAN_OBSERVATION	AADC	NSSD	NSSD-3632			CC_BY_4_0					2017-03-25T10:01Z		GEODETIC_DATUM_ASSUMED_WGS84;COORDINATE_ROUNDED
96106444	82e7db90-f762-11e1-a439-00145eb45e9a		Animalia	Chordata	Mammalia	Cetacea	Physeteridae	Physeter	Physeter macrocephalus		SPECIES	Physeter macrocephalus Linnaeus, 1758	AU		3693ff90-4c16-11d8-b290-b8a03c50a862	-37.016667	150.95	500.0				0.0	0.0	1982-11-28T01:00Z	28	11	1982	8123917	8123917	HUMAN_OBSERVATION	AADC	NSSD	NSSD-3631			CC_BY_4_0					2017-03-24T11:28Z		GEODETIC_DATUM_ASSUMED_WGS84;COORDINATE_ROUNDED
96106443	82e7db90-f762-11e1-a439-00145eb45e9a		Animalia	Chordata	Mammalia	Cetacea	Physeteridae	Physeter	Physeter macrocephalus		SPECIES	Physeter macrocephalus Linnaeus, 1758	AU		3693ff90-4c16-11d8-b290-b8a03c50a862	-37.033333	150.933333	500.0				0.0	0.0	1982-11-28T01:00Z	28	11	1982	8123917	8123917	HUMAN_OBSERVATION	AADC	NSSD	NSSD-3630			CC_BY_4_0					2017-03-25T10:01Z		GEODETIC_DATUM_ASSUMED_WGS84;COORDINATE_ROUNDED
96106442	82e7db90-f762-11e1-a439-00145eb45e9a		Animalia	Chordata	Mammalia	Cetacea	Physeteridae	Physeter	Physeter macrocephalus		SPECIES	Physeter macrocephalus Linnaeus, 1758	AU		3693ff90-4c16-11d8-b290-b8a03c50a862	-37.083333	150.9	500.0				0.0	0.0	1982-11-28T01:00Z	28	11	1982	8123917	8123917	HUMAN_OBSERVATION	AADC	NSSD	NSSD-3629			CC_BY_4_0					2017-03-24T11:28Z		GEODETIC_DATUM_ASSUMED_WGS84;COORDINATE_ROUNDED
96106441	82e7db90-f762-11e1-a439-00145eb45e9a		Animalia	Chordata	Mammalia	Cetacea	Physeteridae	Physeter	Physeter macrocephalus		SPECIES	Physeter macrocephalus Linnaeus, 1758	AU		3693ff90-4c16-11d8-b290-b8a03c50a862	-36.966667	150.566667	500.0				0.0	0.0	1982-11-28T01:00Z	28	11	1982	8123917	8123917	HUMAN_OBSERVATION	AADC	NSSD	NSSD-3628			CC_BY_4_0					2017-03-25T10:01Z		GEODETIC_DATUM_ASSUMED_WGS84;COORDINATE_ROUNDED
96106440	82e7db90-f762-11e1-a439-00145eb45e9a		Animalia	Chordata	Mammalia	Cetacea	Physeteridae	Physeter	Physeter macrocephalus		SPECIES	Physeter macrocephalus Linnaeus, 1758	AU		3693ff90-4c16-11d8-b290-b8a03c50a862	-36.45	150.566667	500.0				0.0	0.0	1982-11-26T01:00Z	26	11	1982	8123917	8123917	HUMAN_OBSERVATION	AADC	NSSD	NSSD-3627			CC_BY_4_0					2017-03-24T11:28Z		GEODETIC_DATUM_ASSUMED_WGS84;COORDINATE_ROUNDED
96106439	82e7db90-f762-11e1-a439-00145eb45e9a		Animalia	Chordata	Mammalia	Cetacea	Physeteridae	Physeter	Physeter macrocephalus		SPECIES	Physeter macrocephalus Linnaeus, 1758	AU		3693ff90-4c16-11d8-b290-b8a03c50a862	-38.816667	149.883333	500.0				0.0	0.0	1982-11-24T01:00Z	24	11	1982	8123917	8123917	HUMAN_OBSERVATION	AADC	NSSD	NSSD-3626			CC_BY_4_0					2017-03-25T10:01Z		GEODETIC_DATUM_ASSUMED_WGS84;COORDINATE_ROUNDED
96106438	82e7db90-f762-11e1-a439-00145eb45e9a		Animalia	Chordata	Mammalia	Cetacea	Physeteridae	Physeter	Physeter macrocephalus		SPECIES	Physeter macrocephalus Linnaeus, 1758	AU		3693ff90-4c16-11d8-b290-b8a03c50a862	-38.866667	149.833333	500.0				0.0	0.0	1982-11-24T01:00Z	24	11	1982	8123917	8123917	HUMAN_OBSERVATION	AADC	NSSD	NSSD-3625			CC_BY_4_0					2017-03-24T11:28Z		GEODETIC_DATUM_ASSUMED_WGS84;COORDINATE_ROUNDED
96106437	82e7db90-f762-11e1-a439-00145eb45e9a		Animalia	Chordata	Mammalia	Cetacea	Physeteridae	Physeter	Physeter macrocephalus		SPECIES	Physeter macrocephalus Linnaeus, 1758	AU		3693ff90-4c16-11d8-b290-b8a03c50a862	-38.916667	149.883333	500.0				0.0	0.0	1982-11-24T01:00Z	24	11	1982	8123917	8123917	HUMAN_OBSERVATION	AADC	NSSD	NSSD-3624			CC_BY_4_0					2017-03-25T10:01Z		GEODETIC_DATUM_ASSUMED_WGS84;COORDINATE_ROUNDED
96106436	82e7db90-f762-11e1-a439-00145eb45e9a		Animalia	Chordata	Mammalia	Cetacea	Physeteridae	Physeter	Physeter macrocephalus		SPECIES	Physeter macrocephalus Linnaeus, 1758	AU		3693ff90-4c16-11d8-b290-b8a03c50a862	-39.283333	148.966667	500.0				0.0	0.0	1982-11-24T01:00Z	24	11	1982	8123917	8123917	HUMAN_OBSERVATION	AADC	NSSD	NSSD-3623			CC_BY_4_0					2017-03-24T11:28Z		GEODETIC_DATUM_ASSUMED_WGS84;COORDINATE_ROUNDED
96106435	82e7db90-f762-11e1-a439-00145eb45e9a		Animalia	Chordata	Mammalia	Cetacea	Physeteridae	Physeter	Physeter macrocephalus		SPECIES	Physeter macrocephalus Linnaeus, 1758	AU		3693ff90-4c16-11d8-b290-b8a03c50a862	-37.166667	151.5	500.0				0.0	0.0	1982-11-21T01:00Z	21	11	1982	8123917	8123917	HUMAN_OBSERVATION	AADC	NSSD	NSSD-3621			CC_BY_4_0					2017-03-25T10:01Z		GEODETIC_DATUM_ASSUMED_WGS84;COORDINATE_ROUNDED
96106434	82e7db90-f762-11e1-a439-00145eb45e9a		Animalia	Chordata	Mammalia	Cetacea	Balaenopteridae	Megaptera	Megaptera novaeangliae		SPECIES	Megaptera novaeangliae (Borowski, 1781)	AU		3693ff90-4c16-11d8-b290-b8a03c50a862	-37.0	150.433333	500.0				0.0	0.0	1982-11-21T01:00Z	21	11	1982	8931210	8931210	HUMAN_OBSERVATION	AADC	NSSD	NSSD-3620			CC_BY_4_0					2017-03-24T11:28Z		GEODETIC_DATUM_ASSUMED_WGS84;COORDINATE_ROUNDED
96106433	82e7db90-f762-11e1-a439-00145eb45e9a		Animalia	Chordata	Mammalia	Cetacea	Physeteridae	Physeter	Physeter macrocephalus		SPECIES	Physeter macrocephalus Linnaeus, 1758	AU		3693ff90-4c16-11d8-b290-b8a03c50a862	-37.5	151.6	500.0				0.0	0.0	1982-11-20T01:00Z	20	11	1982	8123917	8123917	HUMAN_OBSERVATION	AADC	NSSD	NSSD-3618			CC_BY_4_0					2017-03-25T10:01Z		GEODETIC_DATUM_ASSUMED_WGS84
96106432	82e7db90-f762-11e1-a439-00145eb45e9a		Animalia	Chordata	Mammalia	Cetacea	Physeteridae	Physeter	Physeter macrocephalus		SPECIES	Physeter macrocephalus Linnaeus, 1758	AU		3693ff90-4c16-11d8-b290-b8a03c50a862	-37.2	151.466667	500.0				0.0	0.0	1982-11-20T01:00Z	20	11	1982	8123917	8123917	HUMAN_OBSERVATION	AADC	NSSD	NSSD-3617			CC_BY_4_0					2017-03-24T11:28Z		GEODETIC_DATUM_ASSUMED_WGS84;COORDINATE_ROUNDED
96106431	82e7db90-f762-11e1-a439-00145eb45e9a		Animalia	Chordata	Mammalia	Cetacea	Physeteridae	Physeter	Physeter macrocephalus		SPECIES	Physeter macrocephalus Linnaeus, 1758	AU		3693ff90-4c16-11d8-b290-b8a03c50a862	-37.233333	151.4	500.0				0.0	0.0	1982-11-20T01:00Z	20	11	1982	8123917	8123917	HUMAN_OBSERVATION	AADC	NSSD	NSSD-3616			CC_BY_4_0					2017-03-25T10:01Z		GEODETIC_DATUM_ASSUMED_WGS84;COORDINATE_ROUNDED
96106430	82e7db90-f762-11e1-a439-00145eb45e9a		Animalia	Chordata	Mammalia	Cetacea	Physeteridae	Physeter	Physeter macrocephalus		SPECIES	Physeter macrocephalus Linnaeus, 1758	AU		3693ff90-4c16-11d8-b290-b8a03c50a862	-36.8	151.133333	500.0				0.0	0.0	1982-11-20T01:00Z	20	11	1982	8123917	8123917	HUMAN_OBSERVATION	AADC	NSSD	NSSD-3615			CC_BY_4_0					2017-03-24T11:28Z		GEODETIC_DATUM_ASSUMED_WGS84;COORDINATE_ROUNDED
96106429	82e7db90-f762-11e1-a439-00145eb45e9a		Animalia	Chordata	Mammalia	Cetacea	Physeteridae	Physeter	Physeter macrocephalus		SPECIES	Physeter macrocephalus Linnaeus, 1758	AU		3693ff90-4c16-11d8-b290-b8a03c50a862	-36.683333	151.116667	500.0				0.0	0.0	1982-11-20T01:00Z	20	11	1982	8123917	8123917	HUMAN_OBSERVATION	AADC	NSSD	NSSD-3614			CC_BY_4_0					2017-03-25T10:01Z		GEODETIC_DATUM_ASSUMED_WGS84;COORDINATE_ROUNDED
